arrival_info,stop_number,stop_name,stop_id,latitude,longitude,direction,route_id,route_name
52分鐘,46,富洲里,1117401460,25.109244,121.468346,come,0100000200,2
尚未發車,1,中和保養廠,2355800420,25.002543,121.492374,go,0100000500,5
尚未發車,2,家美工業區,2355700720,25.002035,121.493889,go,0100000500,5
尚未發車,3,捷運中和站(中山路),2355701020,25.002211,121.495441,go,0100000500,5
尚未發車,4,一江新村,2355800020,25.002407,121.498123,go,0100000500,5
尚未發車,5,中和農會(中和路),2357500140,25.001903,121.499736,go,0100000500,5
尚未發車,6,中和廟口,2357500220,25.000553,121.500968,go,0100000500,5
尚未發車,7,中和派出所,2357500020,24.999695,121.5027697,go,0100000500,5
尚未發車,8,南山高中,2357500620,24.999655,121.5048263,go,0100000500,5
尚未發車,9,雙和里,2357500720,24.999571,121.50739,go,0100000500,5
尚未發車,10,華泰新城(宜安路),2357600520,24.998841,121.508875,go,0100000500,5
尚未發車,11,宜安路,2357600220,24.997389,121.5109042,go,0100000500,5
尚未發車,12,安平路,2357200000,24.99767,121.51196,go,0100000500,5
尚未發車,13,潭墘,2357200300,24.99948,121.51347,go,0100000500,5
尚未發車,14,823紀念公園,2358200970,25.001909,121.5151052,go,0100000500,5
尚未發車,15,永安市場,2345500500,25.00506,121.51445,go,0100000500,5
尚未發車,16,自強街口,2344700300,25.007558,121.514584,go,0100000500,5
尚未發車,17,樂華夜市,2344500800,25.008563,121.5141176,go,0100000500,5
進站中,18,捷運頂溪站,2344500600,25.01258,121.515273,go,0100000500,5
5分鐘,19,中正橋頭,2344500100,25.016042,121.5162239,go,0100000500,5
6分鐘,20,重慶南路三段(中正橋),1007700000,25.024254,121.5168988,go,0100000500,5
9分鐘,21,福州街,1007800500,25.028027,121.517445,go,0100000500,5
10分鐘,22,自來水西分處(牯嶺),1007600100,25.029865,121.5166342,go,0100000500,5
11分鐘,23,南昌路,1007500101,25.031219,121.517248,go,0100000500,5
13分鐘,24,南門,1007400100,25.033381,121.51568,go,0100000500,5
14分鐘,25,一女中(公園),1004800000,25.036828,121.5151365,go,0100000500,5
16分鐘,26,捷運台大醫院站,1004801100,25.041927,121.5163535,go,0100000500,5
18分鐘,27,臺北車站(青島),1004100820,25.044844,121.517704,go,0100000500,5
21分鐘,28,行政院,1004100500,25.046578,121.5202398,go,0100000500,5
進站中,29,中山市場,1044400000,25.050519,121.522081,go,0100000500,5
進站中,30,南京林森路口,1045400120,25.052069,121.5250604,go,0100000500,5
3分鐘,31,南京吉林路口,1045700220,25.052007,121.529855,go,0100000500,5
4分鐘,32,捷運松江南京站,1045700420,25.051969,121.5327305,go,0100000500,5
8分鐘,33,長春松江路口,1045900300,25.054536,121.5331386,go,0100000500,5
11分鐘,34,民生松江路口,1048300320,25.057791,121.535046,go,0100000500,5
12分鐘,35,合江街口,1047800020,25.057724,121.5381394,go,0100000500,5
14分鐘,36,臺北大學(臺北校區),1048000220,25.05774,121.54274,go,0100000500,5
16分鐘,37,捷運中山國中站,1047600500,25.060855,121.544405,go,0100000500,5
18分鐘,38,民權龍江路口,1047600460,25.062395,121.5412752,go,0100000500,5
進站中,39,民權建國路口,1047700060,25.062483,121.53746,go,0100000500,5
進站中,40,民權松江路口,1048300060,25.062524,121.5334388,go,0100000500,5
,1,捷運行天宮站(松江路),1046800240,25.060535,121.5331063,go,0100000500,5
,2,長春松江路口,1048500040,25.055006,121.533011,go,0100000500,5
,3,南京吉林路口,1045700260,25.052112,121.5303325,go,0100000500,5
,4,南京林森路口,1045400160,25.052167,121.5257174,go,0100000500,5
,5,中山市場,1044400040,25.051264,121.5220211,go,0100000500,5
,6,行政院,1004100540,25.046484,121.5197596,go,0100000500,5
,7,臺北車站(公園),1004700340,25.043929,121.516775,go,0100000500,5
,8,捷運台大醫院站,1004600040,25.041935,121.5161481,go,0100000500,5
,9,一女中(公園),1004800040,25.038007,121.5149627,go,0100000500,5
,10,市立大學附小,1004800540,25.036462,121.5149763,go,0100000500,5
,11,南門,1006600640,25.033565,121.515375,go,0100000500,5
,12,寧波重慶路口,1007600240,25.028886,121.5153917,go,0100000500,5
,13,重慶南路三段(中正橋),1007100040,25.024804,121.516528,go,0100000500,5
,14,捷運頂溪站,2344300940,25.01443,121.5155769,go,0100000500,5
,15,中興街口,2344400140,25.011595,121.5147464,go,0100000500,5
,16,樂華夜市,2344500840,25.00839,121.51386,go,0100000500,5
,17,永和路口,2344500440,25.005687,121.5128613,go,0100000500,5
,18,永安市場(永貞路),2357400140,25.003661,121.513414,go,0100000500,5
,19,中安街,2357400040,25.002081,121.512357,go,0100000500,5
,20,安平派出所,2357400740,25.000769,121.511211,go,0100000500,5
,21,安平路,2357600140,24.997722,121.511791,go,0100000500,5
,22,宜安路,2357600260,24.997295,121.5112044,go,0100000500,5
,23,華泰新城(宜安路),2357600560,24.998949,121.509048,go,0100000500,5
,24,雙和里,2357500760,24.99973,121.5068521,go,0100000500,5
,25,南山高中,2357500660,24.999775,121.505547,go,0100000500,5
,26,中和派出所,2357500060,24.999855,121.5028195,go,0100000500,5
,27,中和廟口,2357500260,25.000814,121.5009077,go,0100000500,5
,28,中和農會(中和路),2357500100,25.001862,121.499868,go,0100000500,5
,29,一江新村,2355800060,25.002636,121.498247,go,0100000500,5
,30,捷運中和站(中山路),2355701060,25.002436,121.496157,go,0100000500,5
,31,家美工業區,2355700760,25.00229,121.493465,go,0100000500,5
,32,中和保養廠,2355700360,25.003079,121.491807,go,0100000500,5
,1,中和保養廠,2355800420,25.002543,121.492374,come,0100000500,5
,2,家美工業區,2355700720,25.002035,121.493889,come,0100000500,5
,3,捷運中和站(中山路),2355701020,25.002211,121.495441,come,0100000500,5
,4,一江新村,2355800020,25.002407,121.498123,come,0100000500,5
,5,中和農會(中和路),2357500140,25.001903,121.499736,come,0100000500,5
,6,中和廟口,2357500220,25.000553,121.500968,come,0100000500,5
,7,中和派出所,2357500020,24.999695,121.5027697,come,0100000500,5
,8,南山高中,2357500620,24.999655,121.5048263,come,0100000500,5
,9,雙和里,2357500720,24.999571,121.50739,come,0100000500,5
,10,華泰新城(宜安路),2357600520,24.998841,121.508875,come,0100000500,5
,11,宜安路,2357600220,24.997389,121.5109042,come,0100000500,5
,12,安平路,2357200000,24.99767,121.51196,come,0100000500,5
,13,潭墘,2357200300,24.99948,121.51347,come,0100000500,5
,14,823紀念公園,2358200970,25.001909,121.5151052,come,0100000500,5
,15,永安市場,2345500500,25.00506,121.51445,come,0100000500,5
,16,自強街口,2344700300,25.007558,121.514584,come,0100000500,5
,17,樂華夜市,2344500800,25.008563,121.5141176,come,0100000500,5
,18,捷運頂溪站,2344500600,25.01258,121.515273,come,0100000500,5
,19,中正橋頭,2344500100,25.016042,121.5162239,come,0100000500,5
,20,重慶南路三段(中正橋),1007700000,25.024254,121.5168988,come,0100000500,5
,21,福州街,1007800500,25.028027,121.517445,come,0100000500,5
,22,自來水西分處(牯嶺),1007600100,25.029865,121.5166342,come,0100000500,5
,23,南昌路,1007500101,25.031219,121.517248,come,0100000500,5
,24,南門,1007400100,25.033381,121.51568,come,0100000500,5
,25,一女中(公園),1004800000,25.036828,121.5151365,come,0100000500,5
,26,捷運台大醫院站,1004801100,25.041927,121.5163535,come,0100000500,5
,27,臺北車站(青島),1004100820,25.044844,121.517704,come,0100000500,5
,28,行政院,1004100500,25.046578,121.5202398,come,0100000500,5
,29,中山市場,1044400000,25.050519,121.522081,come,0100000500,5
,30,南京林森路口,1045400120,25.052069,121.5250604,come,0100000500,5
,31,南京吉林路口,1045700220,25.052007,121.529855,come,0100000500,5
,32,捷運松江南京站,1045700420,25.051969,121.5327305,come,0100000500,5
,33,長春松江路口,1045900300,25.054536,121.5331386,come,0100000500,5
,34,民生松江路口,1048300320,25.057791,121.535046,come,0100000500,5
,35,合江街口,1047800020,25.057724,121.5381394,come,0100000500,5
,36,臺北大學(臺北校區),1048000220,25.05774,121.54274,come,0100000500,5
,37,捷運中山國中站,1047600500,25.060855,121.544405,come,0100000500,5
,38,民權龍江路口,1047600460,25.062395,121.5412752,come,0100000500,5
,39,民權建國路口,1047700060,25.062483,121.53746,come,0100000500,5
,40,民權松江路口,1048300060,25.062524,121.5334388,come,0100000500,5
3分鐘,1,捷運行天宮站(松江路),1046800240,25.060535,121.5331063,come,0100000500,5
4分鐘,2,長春松江路口,1048500040,25.055006,121.533011,come,0100000500,5
7分鐘,3,南京吉林路口,1045700260,25.052112,121.5303325,come,0100000500,5
8分鐘,4,南京林森路口,1045400160,25.052167,121.5257174,come,0100000500,5
12分鐘,5,中山市場,1044400040,25.051264,121.5220211,come,0100000500,5
14分鐘,6,行政院,1004100540,25.046484,121.5197596,come,0100000500,5
18分鐘,7,臺北車站(公園),1004700340,25.043929,121.516775,come,0100000500,5
20分鐘,8,捷運台大醫院站,1004600040,25.041935,121.5161481,come,0100000500,5
21分鐘,9,一女中(公園),1004800040,25.038007,121.5149627,come,0100000500,5
22分鐘,10,市立大學附小,1004800540,25.036462,121.5149763,come,0100000500,5
進站中,11,南門,1006600640,25.033565,121.515375,come,0100000500,5
6分鐘,12,寧波重慶路口,1007600240,25.028886,121.5153917,come,0100000500,5
7分鐘,13,重慶南路三段(中正橋),1007100040,25.024804,121.516528,come,0100000500,5
11分鐘,14,捷運頂溪站,2344300940,25.01443,121.5155769,come,0100000500,5
13分鐘,15,中興街口,2344400140,25.011595,121.5147464,come,0100000500,5
15分鐘,16,樂華夜市,2344500840,25.00839,121.51386,come,0100000500,5
進站中,17,永和路口,2344500440,25.005687,121.5128613,come,0100000500,5
進站中,18,永安市場(永貞路),2357400140,25.003661,121.513414,come,0100000500,5
3分鐘,19,中安街,2357400040,25.002081,121.512357,come,0100000500,5
4分鐘,20,安平派出所,2357400740,25.000769,121.511211,come,0100000500,5
6分鐘,21,安平路,2357600140,24.997722,121.511791,come,0100000500,5
7分鐘,22,宜安路,2357600260,24.997295,121.5112044,come,0100000500,5
8分鐘,23,華泰新城(宜安路),2357600560,24.998949,121.509048,come,0100000500,5
9分鐘,24,雙和里,2357500760,24.99973,121.5068521,come,0100000500,5
9分鐘,25,南山高中,2357500660,24.999775,121.505547,come,0100000500,5
10分鐘,26,中和派出所,2357500060,24.999855,121.5028195,come,0100000500,5
12分鐘,27,中和廟口,2357500260,25.000814,121.5009077,come,0100000500,5
12分鐘,28,中和農會(中和路),2357500100,25.001862,121.499868,come,0100000500,5
15分鐘,29,一江新村,2355800060,25.002636,121.498247,come,0100000500,5
15分鐘,30,捷運中和站(中山路),2355701060,25.002436,121.496157,come,0100000500,5
進站中,31,家美工業區,2355700760,25.00229,121.493465,come,0100000500,5
進站中,32,中和保養廠,2355700360,25.003079,121.491807,come,0100000500,5
進站中,1,捷運新店站(新店路),2314700841,24.958392,121.53755,go,0400000800,8
3分鐘,2,溪頭,2315302500,24.960831,121.5319036,go,0400000800,8
5分鐘,3,大坪頂,2315300200,24.961329,121.5298939,go,0400000800,8
5分鐘,4,頂城,2315302300,24.961886,121.528356,go,0400000800,8
5分鐘,5,胡璉故居紀念館,2315300060,24.963037,121.526281,go,0400000800,8
6分鐘,6,下城社區,2315300160,24.963596,121.5239545,go,0400000800,8
7分鐘,7,安華路口,2315301260,24.963907,121.5212082,go,0400000800,8
9分鐘,8,輕軌安康站,2315900400,24.96503,121.517257,go,0400000800,8
10分鐘,9,及人中學,2315900100,24.967108,121.518062,go,0400000800,8
11分鐘,10,十四份,2315900000,24.969329,121.518795,go,0400000800,8
12分鐘,11,光華街口,2315900300,24.970794,121.51914,go,0400000800,8
13分鐘,12,輕軌陽光運動公園站,2315900700,24.972839,121.519852,go,0400000800,8
13分鐘,13,石頭厝,2315900200,24.974308,121.51912,go,0400000800,8
14分鐘,14,安和路二段,2315900600,24.976061,121.517372,go,0400000800,8
15分鐘,15,陽光運動公園(新店花市),2315901000,24.977253,121.5167886,go,0400000800,8
17分鐘,16,永平里,2315900500,24.981146,121.517416,go,0400000800,8
18分鐘,17,輕軌新和國小站(水工大樓),2315900800,24.983806,121.517953,go,0400000800,8
20分鐘,18,新和國小,2315901100,24.985335,121.517283,go,0400000800,8
22分鐘,19,三介廟,2357700000,24.988375,121.513308,go,0400000800,8
23分鐘,20,景新街,2358200700,24.989999,121.512485,go,0400000800,8
27分鐘,21,欣欣向榮(景新街),2357200470,24.995152,121.507206,go,0400000800,8
29分鐘,22,景新街口,2357100440,24.995927,121.505574,go,0400000800,8
進站中,23,捷運景安站,2357600340,24.994596,121.505201,go,0400000800,8
,1,中和教會,2357700120,24.992776,121.509186,go,0400000800,8
,2,景新街,2358200740,24.989796,121.512387,go,0400000800,8
,3,三介廟,2356900040,24.987999,121.5132354,go,0400000800,8
,4,新和國小,2315901140,24.98554,121.516668,go,0400000800,8
,5,輕軌新和國小站(水工大樓),2315900840,24.983114,121.517819,go,0400000800,8
,6,永平里,2315900540,24.981678,121.5175586,go,0400000800,8
,7,陽光運動公園(新店花市),2315901040,24.977353,121.5165771,go,0400000800,8
,8,安和路二段,2315900640,24.975951,121.517269,go,0400000800,8
,9,石頭厝,2315900240,24.974109,121.5188677,go,0400000800,8
,10,輕軌陽光運動公園站,2315900740,24.972781,121.5195205,go,0400000800,8
,11,光華街口,2315900340,24.97032,121.51876,go,0400000800,8
,12,十四份,2315900040,24.96923,121.51843,go,0400000800,8
,13,及人中學,2315900140,24.967302,121.5177866,go,0400000800,8
,14,輕軌安康站,2315900441,24.96515,121.51705,go,0400000800,8
,15,光華新村(安康路),2315300820,24.963936,121.517942,go,0400000800,8
,16,安華路口,2315301220,24.963705,121.5213653,go,0400000800,8
,17,下城社區,2315300120,24.963473,121.5235251,go,0400000800,8
,18,胡璉故居紀念館,2315300020,24.962917,121.52598,go,0400000800,8
,19,頂城,2315302340,24.961725,121.528339,go,0400000800,8
,20,大坪頂,2315300240,24.961041,121.530152,go,0400000800,8
,21,溪頭,2315302540,24.960256,121.532361,go,0400000800,8
,22,碧潭橋頭,2314701600,24.963158,121.53982,go,0400000800,8
,23,檳榔路,2314702000,24.965001,121.5405875,go,0400000800,8
,24,捷運新店區公所站(北新),2314700900,24.967638,121.5416161,go,0400000800,8
,25,中正路,2314600022,24.969823,121.54459,go,0400000800,8
,26,中興中正路口,2314600061,24.96884,121.54556,go,0400000800,8
,27,五峰國中,2314600440,24.966834,121.544338,go,0400000800,8
,28,中興路一段,2314700040,24.963848,121.5421083,go,0400000800,8
,29,舊郵政館,2314601340,24.961682,121.540751,go,0400000800,8
,30,捷運新店站(新店路),2314700841,24.958392,121.53755,go,0400000800,8
,1,捷運新店站(新店路),2314700841,24.958392,121.53755,come,0400000800,8
,2,溪頭,2315302500,24.960831,121.5319036,come,0400000800,8
,3,大坪頂,2315300200,24.961329,121.5298939,come,0400000800,8
,4,頂城,2315302300,24.961886,121.528356,come,0400000800,8
,5,胡璉故居紀念館,2315300060,24.963037,121.526281,come,0400000800,8
,6,下城社區,2315300160,24.963596,121.5239545,come,0400000800,8
,7,安華路口,2315301260,24.963907,121.5212082,come,0400000800,8
,8,輕軌安康站,2315900400,24.96503,121.517257,come,0400000800,8
,9,及人中學,2315900100,24.967108,121.518062,come,0400000800,8
,10,十四份,2315900000,24.969329,121.518795,come,0400000800,8
,11,光華街口,2315900300,24.970794,121.51914,come,0400000800,8
,12,輕軌陽光運動公園站,2315900700,24.972839,121.519852,come,0400000800,8
,13,石頭厝,2315900200,24.974308,121.51912,come,0400000800,8
,14,安和路二段,2315900600,24.976061,121.517372,come,0400000800,8
,15,陽光運動公園(新店花市),2315901000,24.977253,121.5167886,come,0400000800,8
,16,永平里,2315900500,24.981146,121.517416,come,0400000800,8
,17,輕軌新和國小站(水工大樓),2315900800,24.983806,121.517953,come,0400000800,8
,18,新和國小,2315901100,24.985335,121.517283,come,0400000800,8
,19,三介廟,2357700000,24.988375,121.513308,come,0400000800,8
,20,景新街,2358200700,24.989999,121.512485,come,0400000800,8
,21,欣欣向榮(景新街),2357200470,24.995152,121.507206,come,0400000800,8
,22,景新街口,2357100440,24.995927,121.505574,come,0400000800,8
,23,捷運景安站,2357600340,24.994596,121.505201,come,0400000800,8
4分鐘,1,中和教會,2357700120,24.992776,121.509186,come,0400000800,8
8分鐘,2,景新街,2358200740,24.989796,121.512387,come,0400000800,8
9分鐘,3,三介廟,2356900040,24.987999,121.5132354,come,0400000800,8
11分鐘,4,新和國小,2315901140,24.98554,121.516668,come,0400000800,8
12分鐘,5,輕軌新和國小站(水工大樓),2315900840,24.983114,121.517819,come,0400000800,8
14分鐘,6,永平里,2315900540,24.981678,121.5175586,come,0400000800,8
15分鐘,7,陽光運動公園(新店花市),2315901040,24.977353,121.5165771,come,0400000800,8
16分鐘,8,安和路二段,2315900640,24.975951,121.517269,come,0400000800,8
17分鐘,9,石頭厝,2315900240,24.974109,121.5188677,come,0400000800,8
18分鐘,10,輕軌陽光運動公園站,2315900740,24.972781,121.5195205,come,0400000800,8
19分鐘,11,光華街口,2315900340,24.97032,121.51876,come,0400000800,8
19分鐘,12,十四份,2315900040,24.96923,121.51843,come,0400000800,8
20分鐘,13,及人中學,2315900140,24.967302,121.5177866,come,0400000800,8
21分鐘,14,輕軌安康站,2315900441,24.96515,121.51705,come,0400000800,8
23分鐘,15,光華新村(安康路),2315300820,24.963936,121.517942,come,0400000800,8
24分鐘,16,安華路口,2315301220,24.963705,121.5213653,come,0400000800,8
25分鐘,17,下城社區,2315300120,24.963473,121.5235251,come,0400000800,8
25分鐘,18,胡璉故居紀念館,2315300020,24.962917,121.52598,come,0400000800,8
26分鐘,19,頂城,2315302340,24.961725,121.528339,come,0400000800,8
26分鐘,20,大坪頂,2315300240,24.961041,121.530152,come,0400000800,8
27分鐘,21,溪頭,2315302540,24.960256,121.532361,come,0400000800,8
30分鐘,22,碧潭橋頭,2314701600,24.963158,121.53982,come,0400000800,8
31分鐘,23,檳榔路,2314702000,24.965001,121.5405875,come,0400000800,8
32分鐘,24,捷運新店區公所站(北新),2314700900,24.967638,121.5416161,come,0400000800,8
34分鐘,25,中正路,2314600022,24.969823,121.54459,come,0400000800,8
35分鐘,26,中興中正路口,2314600061,24.96884,121.54556,come,0400000800,8
36分鐘,27,五峰國中,2314600440,24.966834,121.544338,come,0400000800,8
37分鐘,28,中興路一段,2314700040,24.963848,121.5421083,come,0400000800,8
38分鐘,29,舊郵政館,2314601340,24.961682,121.540751,come,0400000800,8
40分鐘,30,捷運新店站(新店路),2314700841,24.958392,121.53755,come,0400000800,8
尚未發車,1,社子國小,1117200440,25.089646,121.5028759,go,0100000900,9
進站中,2,永倫里(南),1117200720,25.089298,121.504244,go,0100000900,9
進站中,3,社子派出所,1117200320,25.089332,121.5056145,go,0100000900,9
進站中,4,社子市場二,1117200240,25.088796,121.5081045,go,0100000900,9
進站中,5,社子市場,1117200140,25.088046,121.5087166,go,0100000900,9
3分鐘,6,葫蘆寺(葫蘆里),1117100340,25.085288,121.5095885,go,0100000900,9
3分鐘,7,葫蘆堵市場,1116501040,25.083075,121.5100276,go,0100000900,9
4分鐘,8,海光新村,1117100240,25.081321,121.5103891,go,0100000900,9
5分鐘,9,社子消防分隊,1116500340,25.079521,121.5109944,go,0100000900,9
6分鐘,10,污水處理廠,1037200040,25.07605,121.5118,go,0100000900,9
7分鐘,11,老師里,1037300020,25.072056,121.5115542,go,0100000900,9
8分鐘,12,酒泉街,1037300220,25.072041,121.5133789,go,0100000900,9
10分鐘,13,民族重慶路口,1036900040,25.068879,121.51371,go,0100000900,9
11分鐘,14,昌吉重慶路口,1036300240,25.06615,121.5136438,go,0100000900,9
12分鐘,15,捷運大橋頭站,1035900040,25.063324,121.5135163,go,0100000900,9
14分鐘,16,涼州重慶路口,1034800360,25.060795,121.513088,go,0100000900,9
15分鐘,17,保安街口,1034600140,25.05983,121.5113241,go,0100000900,9
16分鐘,18,民生西路口(大稻埕碼頭),1034400040,25.057928,121.5114003,go,0100000900,9
18分鐘,19,南京西路口(鈕釦街),1034400140,25.054547,121.5116211,go,0100000900,9
19分鐘,20,南京西路口(塔城),1034300440,25.05265,121.51031,go,0100000900,9
20分鐘,21,聯合醫院中興院區(塔城),1034100640,25.051335,121.5103985,go,0100000900,9
22分鐘,22,捷運北門站,1034100140,25.049002,121.510134,go,0100000900,9
25分鐘,23,中華路北站,1084300041,25.044584,121.508765,go,0100000900,9
26分鐘,24,捷運西門站,1084600340,25.041649,121.5078873,go,0100000900,9
28分鐘,25,小南門,1085000340,25.038008,121.5068125,go,0100000900,9
31分鐘,26,龍山國中,1084900640,25.035844,121.5038948,go,0100000900,9
32分鐘,27,昆明街口,1085100060,25.035341,121.5020082,go,0100000900,9
34分鐘,28,龍山寺(康定),1085200700,25.036314,121.501464,go,0100000900,9
,1,祖師廟(康定),1084900400,25.039681,121.5019792,go,0100000900,9
,2,長沙街,1085000220,25.040609,121.5056466,go,0100000900,9
,3,捷運西門站,1084600300,25.04173,121.5082859,go,0100000900,9
,4,中華路北站,1004200200,25.045696,121.5093807,go,0100000900,9
,5,捷運北門站,1034100601,25.050609,121.5106101,go,0100000900,9
,6,南京西路口(塔城),1034300400,25.052852,121.5104624,go,0100000900,9
,7,南京西路口(鈕釦街),1034600200,25.054427,121.5117973,go,0100000900,9
,8,民生西路口(大稻埕碼頭),1034600000,25.057441,121.5116168,go,0100000900,9
,9,保安街口,1034800100,25.05984,121.5114724,go,0100000900,9
,10,涼州重慶路口,1035800320,25.060697,121.512933,go,0100000900,9
,11,捷運大橋頭站,1035900000,25.062704,121.513583,go,0100000900,9
,12,昌吉重慶路口,1036300200,25.065794,121.5137575,go,0100000900,9
,13,民族重慶路口,1036900020,25.068586,121.5143308,go,0100000900,9
,14,蘭州國中,1036400420,25.068512,121.5161869,go,0100000900,9
,15,民族承德路口,1036500001,25.069322,121.518574,go,0100000900,9
,16,庫倫街,1036700360,25.072013,121.5176838,go,0100000900,9
,17,大龍峒保安宮,1036700060,25.07209,121.515621,go,0100000900,9
,18,酒泉重慶路口,1037300160,25.072042,121.514591,go,0100000900,9
,19,酒泉街,1037300260,25.072185,121.5135209,go,0100000900,9
,20,老師里,1037300060,25.072183,121.511508,go,0100000900,9
,21,污水處理廠,1037200000,25.075572,121.5118974,go,0100000900,9
,22,社子消防分隊,1116500300,25.079411,121.5112234,go,0100000900,9
,23,海光新村,1116500400,25.080711,121.5107623,go,0100000900,9
,24,葫蘆堵市場,1116501000,25.083057,121.5102329,go,0100000900,9
,25,葫蘆寺(葫蘆里),1117300200,25.086022,121.5096458,go,0100000900,9
,26,社子市場,1117200100,25.087505,121.5090743,go,0100000900,9
,27,社園里,1117200600,25.089056,121.5079873,go,0100000900,9
,28,社子派出所,1117200360,25.089599,121.5064251,go,0100000900,9
,29,永倫里(南),1117200760,25.089467,121.503968,go,0100000900,9
,30,社子國小,1117200400,25.089904,121.5025776,go,0100000900,9
,1,社子國小,1117200440,25.089646,121.5028759,come,0100000900,9
,2,永倫里(南),1117200720,25.089298,121.504244,come,0100000900,9
,3,社子派出所,1117200320,25.089332,121.5056145,come,0100000900,9
,4,社子市場二,1117200240,25.088796,121.5081045,come,0100000900,9
,5,社子市場,1117200140,25.088046,121.5087166,come,0100000900,9
,6,葫蘆寺(葫蘆里),1117100340,25.085288,121.5095885,come,0100000900,9
,7,葫蘆堵市場,1116501040,25.083075,121.5100276,come,0100000900,9
,8,海光新村,1117100240,25.081321,121.5103891,come,0100000900,9
,9,社子消防分隊,1116500340,25.079521,121.5109944,come,0100000900,9
,10,污水處理廠,1037200040,25.07605,121.5118,come,0100000900,9
,11,老師里,1037300020,25.072056,121.5115542,come,0100000900,9
,12,酒泉街,1037300220,25.072041,121.5133789,come,0100000900,9
,13,民族重慶路口,1036900040,25.068879,121.51371,come,0100000900,9
,14,昌吉重慶路口,1036300240,25.06615,121.5136438,come,0100000900,9
,15,捷運大橋頭站,1035900040,25.063324,121.5135163,come,0100000900,9
,16,涼州重慶路口,1034800360,25.060795,121.513088,come,0100000900,9
,17,保安街口,1034600140,25.05983,121.5113241,come,0100000900,9
,18,民生西路口(大稻埕碼頭),1034400040,25.057928,121.5114003,come,0100000900,9
,19,南京西路口(鈕釦街),1034400140,25.054547,121.5116211,come,0100000900,9
,20,南京西路口(塔城),1034300440,25.05265,121.51031,come,0100000900,9
,21,聯合醫院中興院區(塔城),1034100640,25.051335,121.5103985,come,0100000900,9
,22,捷運北門站,1034100140,25.049002,121.510134,come,0100000900,9
,23,中華路北站,1084300041,25.044584,121.508765,come,0100000900,9
,24,捷運西門站,1084600340,25.041649,121.5078873,come,0100000900,9
,25,小南門,1085000340,25.038008,121.5068125,come,0100000900,9
,26,龍山國中,1084900640,25.035844,121.5038948,come,0100000900,9
,27,昆明街口,1085100060,25.035341,121.5020082,come,0100000900,9
,28,龍山寺(康定),1085200700,25.036314,121.501464,come,0100000900,9
36分鐘,1,祖師廟(康定),1084900400,25.039681,121.5019792,come,0100000900,9
38分鐘,2,長沙街,1085000220,25.040609,121.5056466,come,0100000900,9
40分鐘,3,捷運西門站,1084600300,25.04173,121.5082859,come,0100000900,9
進站中,4,中華路北站,1004200200,25.045696,121.5093807,come,0100000900,9
3分鐘,5,捷運北門站,1034100601,25.050609,121.5106101,come,0100000900,9
5分鐘,6,南京西路口(塔城),1034300400,25.052852,121.5104624,come,0100000900,9
6分鐘,7,南京西路口(鈕釦街),1034600200,25.054427,121.5117973,come,0100000900,9
7分鐘,8,民生西路口(大稻埕碼頭),1034600000,25.057441,121.5116168,come,0100000900,9
9分鐘,9,保安街口,1034800100,25.05984,121.5114724,come,0100000900,9
10分鐘,10,涼州重慶路口,1035800320,25.060697,121.512933,come,0100000900,9
12分鐘,11,捷運大橋頭站,1035900000,25.062704,121.513583,come,0100000900,9
14分鐘,12,昌吉重慶路口,1036300200,25.065794,121.5137575,come,0100000900,9
16分鐘,13,民族重慶路口,1036900020,25.068586,121.5143308,come,0100000900,9
17分鐘,14,蘭州國中,1036400420,25.068512,121.5161869,come,0100000900,9
18分鐘,15,民族承德路口,1036500001,25.069322,121.518574,come,0100000900,9
3分鐘,16,庫倫街,1036700360,25.072013,121.5176838,come,0100000900,9
6分鐘,17,大龍峒保安宮,1036700060,25.07209,121.515621,come,0100000900,9
7分鐘,18,酒泉重慶路口,1037300160,25.072042,121.514591,come,0100000900,9
9分鐘,19,酒泉街,1037300260,25.072185,121.5135209,come,0100000900,9
10分鐘,20,老師里,1037300060,25.072183,121.511508,come,0100000900,9
12分鐘,21,污水處理廠,1037200000,25.075572,121.5118974,come,0100000900,9
13分鐘,22,社子消防分隊,1116500300,25.079411,121.5112234,come,0100000900,9
14分鐘,23,海光新村,1116500400,25.080711,121.5107623,come,0100000900,9
15分鐘,24,葫蘆堵市場,1116501000,25.083057,121.5102329,come,0100000900,9
16分鐘,25,葫蘆寺(葫蘆里),1117300200,25.086022,121.5096458,come,0100000900,9
18分鐘,26,社子市場,1117200100,25.087505,121.5090743,come,0100000900,9
20分鐘,27,社園里,1117200600,25.089056,121.5079873,come,0100000900,9
21分鐘,28,社子派出所,1117200360,25.089599,121.5064251,come,0100000900,9
22分鐘,29,永倫里(南),1117200760,25.089467,121.503968,come,0100000900,9
22分鐘,30,社子國小,1117200400,25.089904,121.5025776,come,0100000900,9
,1,華中河濱公園,1087100100,25.017171,121.4960943,go,0100001200,12
,2,果菜市場,1087200000,25.01987,121.497706,go,0100001200,12
,3,光仁國小,1086100020,25.02122,121.5004577,go,0100001200,12
,4,青年路派出所,1086000120,25.021996,121.5021881,go,0100001200,12
,5,青年路,1087500000,25.023084,121.5027448,go,0100001200,12
,6,中正新城,1087600000,25.024797,121.5032962,go,0100001200,12
,7,青年社區,1087600200,25.025478,121.504647,go,0100001200,12
,8,青年公園(青年),1087600100,25.025964,121.5062868,go,0100001200,12
